osmid,y,x,street_count,highway,ref,geometry
428217540,41.1593929,-8.6232224,3,,,POINT (-8.6232224 41.1593929)
428217626,41.172811,-8.67417,4,,,POINT (-8.67417 41.172811)
428217628,41.1721106,-8.6732405,3,,,POINT (-8.6732405 41.1721106)
428217633,41.1708626,-8.6712148,3,,,POINT (-8.6712148 41.1708626)
428217648,41.165615,-8.6645164,3,,,POINT (-8.6645164 41.165615)
428217657,41.1638864,-8.6627543,3,,,POINT (-8.6627543 41.1638864)
428670442,41.1709921,-8.6074543,3,,,POINT (-8.6074543 41.1709921)
428670445,41.1710151,-8.6085458,3,,,POINT (-8.6085458 41.1710151)
428670446,41.1706766,-8.6083954,3,,,POINT (-8.6083954 41.1706766)
428670448,41.1710158,-8.6070512,1,,,POINT (-8.6070512 41.1710158)
429378624,41.1774126,-8.6524883,3,,,POINT (-8.6524883 41.1774126)
429378625,41.1790852,-8.6462308,4,,,POINT (-8.6462308 41.1790852)
429378626,41.1790527,-8.6462625,3,,,POINT (-8.6462625 41.1790527)
429378628,41.1788364,-8.6471733,4,,,POINT (-8.6471733 41.1788364)
429378632,41.1778955,-8.6522026,3,,,POINT (-8.6522026 41.1778955)
429378633,41.1778883,-8.6449399,3,,,POINT (-8.6449399 41.1778883)
429378638,41.1807936,-8.6456178,3,,,POINT (-8.6456178 41.1807936)
429378647,41.1812565,-8.6454909,3,,,POINT (-8.6454909 41.1812565)
429378649,41.1791802,-8.6434126,4,,,POINT (-8.6434126 41.1791802)
429378660,41.1763901,-8.6424951,4,,,POINT (-8.6424951 41.1763901)
429378661,41.1763743,-8.642961,1,turning_circle,,POINT (-8.642961 41.1763743)
429378663,41.176973,-8.6420909,3,,,POINT (-8.6420909 41.176973)
429380546,41.1729808,-8.6398664,4,,,POINT (-8.6398664 41.1729808)
429380558,41.1701386,-8.6438124,3,,,POINT (-8.6438124 41.1701386)
429380574,41.1681744,-8.6463077,3,,,POINT (-8.6463077 41.1681744)
429380581,41.1703609,-8.643381,3,,,POINT (-8.643381 41.1703609)
429380593,41.1686048,-8.6487132,3,,,POINT (-8.6487132 41.1686048)
429381406,41.1700877,-8.657531,3,,,POINT (-8.657531 41.1700877)
429381407,41.1663173,-8.6498122,4,,,POINT (-8.6498122 41.1663173)
429381408,41.166534,-8.6511915,4,,,POINT (-8.6511915 41.166534)
429381411,41.1650236,-8.65024,3,,,POINT (-8.65024 41.1650236)
429381414,41.168272,-8.6487615,3,,,POINT (-8.6487615 41.168272)
429381416,41.1662296,-8.6597969,3,,,POINT (-8.6597969 41.1662296)
429432804,41.1649218,-8.6410448,3,,,POINT (-8.6410448 41.1649218)
429432805,41.1651952,-8.6426933,3,,,POINT (-8.6426933 41.1651952)
429432807,41.1654216,-8.6444751,3,,,POINT (-8.6444751 41.1654216)
429432811,41.1669883,-8.6539703,3,,,POINT (-8.6539703 41.1669883)
429432812,41.1671848,-8.6551598,4,,,POINT (-8.6551598 41.1671848)
429432820,41.1665653,-8.6605018,3,,,POINT (-8.6605018 41.1665653)
429432823,41.1653283,-8.6579401,3,,,POINT (-8.6579401 41.1653283)
429432832,41.1664439,-8.6573438,3,,,POINT (-8.6573438 41.1664439)
429433589,41.1738726,-8.6605041,3,,,POINT (-8.6605041 41.1738726)
429433590,41.1709222,-8.6568391,4,,,POINT (-8.6568391 41.1709222)
429433591,41.1717246,-8.6579898,3,,,POINT (-8.6579898 41.1717246)
429433592,41.1724257,-8.6588749,3,,,POINT (-8.6588749 41.1724257)
429433594,41.1735969,-8.660199,3,,,POINT (-8.660199 41.1735969)
429433615,41.1735816,-8.6604891,3,,,POINT (-8.6604891 41.1735816)
429541653,41.1773308,-8.6576141,4,,,POINT (-8.6576141 41.1773308)
429541654,41.1761914,-8.6568605,3,,,POINT (-8.6568605 41.1761914)
429541655,41.1758783,-8.6566659,3,,,POINT (-8.6566659 41.1758783)
429541682,41.1733197,-8.6551571,3,,,POINT (-8.6551571 41.1733197)
429542189,41.1742835,-8.6619474,3,,,POINT (-8.6619474 41.1742835)
429542194,41.1714399,-8.6646499,3,,,POINT (-8.6646499 41.1714399)
429542198,41.1687406,-8.6684127,4,,,POINT (-8.6684127 41.1687406)
429544555,41.1762224,-8.6593172,3,,,POINT (-8.6593172 41.1762224)
429544563,41.1747235,-8.6619488,4,,,POINT (-8.6619488 41.1747235)
429544580,41.171417,-8.668292,3,,,POINT (-8.668292 41.171417)
429544585,41.1713422,-8.6690745,3,,,POINT (-8.6690745 41.1713422)
429544589,41.1707513,-8.6710481,3,,,POINT (-8.6710481 41.1707513)
429661809,41.1754072,-8.6608971,4,,,POINT (-8.6608971 41.1754072)
430006697,41.1802304,-8.6051506,3,,,POINT (-8.6051506 41.1802304)
430267067,41.1858412,-8.6035778,3,,,POINT (-8.6035778 41.1858412)
430267079,41.1833779,-8.6011118,3,,,POINT (-8.6011118 41.1833779)
430267081,41.1847863,-8.6010534,3,,,POINT (-8.6010534 41.1847863)
430267082,41.1845442,-8.6010647,3,,,POINT (-8.6010647 41.1845442)
430267083,41.1846786,-8.6026177,3,,,POINT (-8.6026177 41.1846786)
430284833,41.1838273,-8.6133835,4,,,POINT (-8.6133835 41.1838273)
430284836,41.1837866,-8.6118178,3,,,POINT (-8.6118178 41.1837866)
430284846,41.1843263,-8.6139865,3,,,POINT (-8.6139865 41.1843263)
431647219,41.1828025,-8.6167837,3,,,POINT (-8.6167837 41.1828025)
431647237,41.1784604,-8.6176637,5,,,POINT (-8.6176637 41.1784604)
431647238,41.1785902,-8.6184577,3,,,POINT (-8.6184577 41.1785902)
431647245,41.1825537,-8.6135317,3,,,POINT (-8.6135317 41.1825537)
431647254,41.1822852,-8.616803,3,,,POINT (-8.616803 41.1822852)
431647266,41.1818326,-8.6177172,3,,,POINT (-8.6177172 41.1818326)
431647272,41.1811381,-8.6177797,3,,,POINT (-8.6177797 41.1811381)
431647309,41.1784613,-8.6186723,3,,,POINT (-8.6186723 41.1784613)
431647320,41.1760267,-8.6198271,3,,,POINT (-8.6198271 41.1760267)
431654297,41.1714458,-8.6196786,3,,,POINT (-8.6196786 41.1714458)
431925046,41.1850937,-8.6020968,1,turning_circle,,POINT (-8.6020968 41.1850937)
431925048,41.1829043,-8.5993444,3,,,POINT (-8.5993444 41.1829043)
432578781,41.1772548,-8.5995986,3,,,POINT (-8.5995986 41.1772548)
432578798,41.174221,-8.5866386,3,,,POINT (-8.5866386 41.174221)
432578800,41.1757682,-8.5859292,3,,,POINT (-8.5859292 41.1757682)
432578810,41.1729881,-8.5987414,4,,,POINT (-8.5987414 41.1729881)
432578813,41.1737693,-8.5992093,4,,,POINT (-8.5992093 41.1737693)
432578817,41.1747749,-8.5989768,3,,,POINT (-8.5989768 41.1747749)
432578825,41.172062,-8.5878116,3,,,POINT (-8.5878116 41.172062)
432578829,41.1775001,-8.5880079,3,,,POINT (-8.5880079 41.1775001)
432578831,41.1754256,-8.5941911,3,,,POINT (-8.5941911 41.1754256)
432578835,41.1777704,-8.5877111,3,,,POINT (-8.5877111 41.1777704)
432578836,41.1812449,-8.5837385,3,,,POINT (-8.5837385 41.1812449)
432578837,41.1794743,-8.5857031,3,,,POINT (-8.5857031 41.1794743)
432578838,41.1784587,-8.5868494,4,,,POINT (-8.5868494 41.1784587)
432578841,41.1762933,-8.587832,4,,,POINT (-8.587832 41.1762933)
432578842,41.1747312,-8.5885687,4,,,POINT (-8.5885687 41.1747312)
432578845,41.1748607,-8.5890704,3,,,POINT (-8.5890704 41.1748607)
432578848,41.1752997,-8.5904626,3,,,POINT (-8.5904626 41.1752997)
432578852,41.1758065,-8.5933088,1,,,POINT (-8.5933088 41.1758065)
432578856,41.1734081,-8.5901692,3,,,POINT (-8.5901692 41.1734081)
432578859,41.1743175,-8.592507,3,,,POINT (-8.592507 41.1743175)
432578865,41.1735714,-8.5891334,3,,,POINT (-8.5891334 41.1735714)
432578866,41.1737913,-8.5890239,3,,,POINT (-8.5890239 41.1737913)
432578922,41.1724091,-8.5959338,3,,,POINT (-8.5959338 41.1724091)
432578938,41.1732205,-8.5980695,3,,,POINT (-8.5980695 41.1732205)
432578945,41.174002,-8.5985032,3,,,POINT (-8.5985032 41.174002)
432589603,41.1796955,-8.589633,3,,,POINT (-8.589633 41.1796955)
432589605,41.179106,-8.5897177,3,,,POINT (-8.5897177 41.179106)
432597947,41.1773276,-8.6092111,4,,,POINT (-8.6092111 41.1773276)
435240919,41.1747329,-8.6096949,3,,,POINT (-8.6096949 41.1747329)
435240964,41.1765056,-8.613195,3,,,POINT (-8.613195 41.1765056)
435240970,41.175155,-8.611725,2,,,POINT (-8.611725 41.175155)
435240972,41.1750801,-8.6106306,3,,,POINT (-8.6106306 41.1750801)
435468987,41.1684728,-8.6098197,3,,,POINT (-8.6098197 41.1684728)
435468997,41.1675902,-8.610833,4,,,POINT (-8.610833 41.1675902)
435469009,41.166622,-8.6088501,3,,,POINT (-8.6088501 41.166622)
435469018,41.1681425,-8.6091985,3,,,POINT (-8.6091985 41.1681425)
435469019,41.1669736,-8.6092693,3,,,POINT (-8.6092693 41.1669736)
435469023,41.1674835,-8.6095595,3,,,POINT (-8.6095595 41.1674835)
435477342,41.1666644,-8.6092151,4,,,POINT (-8.6092151 41.1666644)
435759031,41.1847846,-8.6031157,3,,,POINT (-8.6031157 41.1847846)
444004620,41.1838429,-8.6073743,3,,,POINT (-8.6073743 41.1838429)
444004622,41.1838312,-8.6079424,3,,,POINT (-8.6079424 41.1838312)
444004625,41.1843663,-8.6073948,1,,,POINT (-8.6073948 41.1843663)
444004626,41.1838358,-8.6078041,3,,,POINT (-8.6078041 41.1838358)
444004627,41.1843612,-8.6078107,1,,,POINT (-8.6078107 41.1843612)
444004628,41.1838242,-8.6082952,4,,,POINT (-8.6082952 41.1838242)
444004629,41.1843491,-8.6082829,1,,,POINT (-8.6082829 41.1843491)
444004630,41.1837452,-8.6081355,3,,,POINT (-8.6081355 41.1837452)
444004632,41.1835937,-8.6082674,3,,,POINT (-8.6082674 41.1835937)
444004644,41.1822297,-8.6089174,3,,,POINT (-8.6089174 41.1822297)
444004645,41.1822128,-8.609443,3,,,POINT (-8.609443 41.1822128)
444004646,41.1822406,-8.6084535,3,,,POINT (-8.6084535 41.1822406)
444004647,41.1827756,-8.6084896,1,,,POINT (-8.6084896 41.1827756)
444004648,41.1813853,-8.613677,4,,,POINT (-8.613677 41.1813853)
444004649,41.1813635,-8.6114524,3,,,POINT (-8.6114524 41.1813635)
444004650,41.1821411,-8.6135811,3,,,POINT (-8.6135811 41.1821411)
444004651,41.1820203,-8.6114168,3,,,POINT (-8.6114168 41.1820203)
444004652,41.1838038,-8.6112381,3,,,POINT (-8.6112381 41.1838038)
444004655,41.1836826,-8.6095075,3,,,POINT (-8.6095075 41.1836826)
444004656,41.1763648,-8.6151074,3,,,POINT (-8.6151074 41.1763648)
444004657,41.176172,-8.6166242,3,,,POINT (-8.6166242 41.176172)
444004659,41.1764135,-8.6146906,1,turning_circle,,POINT (-8.6146906 41.1764135)
444004661,41.1747776,-8.6163349,3,,,POINT (-8.6163349 41.1747776)
444004662,41.1771801,-8.6086428,3,,,POINT (-8.6086428 41.1771801)
444004667,41.1757174,-8.6090819,3,,,POINT (-8.6090819 41.1757174)
444004668,41.1754762,-8.6091066,3,,,POINT (-8.6091066 41.1754762)
444004669,41.1746418,-8.6064201,3,,,POINT (-8.6064201 41.1746418)
444004676,41.1752538,-8.6075439,3,,,POINT (-8.6075439 41.1752538)
444004683,41.1770276,-8.6070504,3,,,POINT (-8.6070504 41.1770276)
444011313,41.1769383,-8.608115,3,,,POINT (-8.608115 41.1769383)
444011318,41.1746208,-8.6058055,3,,,POINT (-8.6058055 41.1746208)
444017060,41.1710116,-8.5993784,3,,,POINT (-8.5993784 41.1710116)
444017062,41.1704567,-8.5990676,3,,,POINT (-8.5990676 41.1704567)
444017063,41.1697495,-8.5991419,3,,,POINT (-8.5991419 41.1697495)
444017065,41.1697285,-8.5987844,3,,,POINT (-8.5987844 41.1697285)
444017067,41.1711124,-8.5986227,1,,,POINT (-8.5986227 41.1711124)
444017068,41.1697127,-8.598374,3,,,POINT (-8.598374 41.1697127)
444017069,41.1706376,-8.5982818,1,,,POINT (-8.5982818 41.1706376)
444017071,41.1697666,-8.5995487,3,,,POINT (-8.5995487 41.1697666)
444023177,41.165985,-8.6019633,3,,,POINT (-8.6019633 41.165985)
444023185,41.1671382,-8.5939286,3,,,POINT (-8.5939286 41.1671382)
444026520,41.1809981,-8.5960037,3,,,POINT (-8.5960037 41.1809981)
444026527,41.1805517,-8.5949718,3,,,POINT (-8.5949718 41.1805517)
444026528,41.1812202,-8.5954369,3,,,POINT (-8.5954369 41.1812202)
444030213,41.1777891,-8.5825817,3,,,POINT (-8.5825817 41.1777891)
444030215,41.1789909,-8.580832,4,,,POINT (-8.580832 41.1789909)
444030216,41.1799475,-8.5815301,2,,,POINT (-8.5815301 41.1799475)
444030221,41.17881,-8.5800586,3,,,POINT (-8.5800586 41.17881)
444030224,41.1784147,-8.5786598,3,,,POINT (-8.5786598 41.1784147)
444030227,41.1786054,-8.5769654,3,,,POINT (-8.5769654 41.1786054)
444030230,41.1794105,-8.5750211,3,,,POINT (-8.5750211 41.1794105)
444030234,41.1780371,-8.5763333,3,,,POINT (-8.5763333 41.1780371)
444030240,41.1787102,-8.5767158,3,,,POINT (-8.5767158 41.1787102)
444030247,41.177815,-8.5784179,3,,,POINT (-8.5784179 41.177815)
444030255,41.1748298,-8.5827631,3,,,POINT (-8.5827631 41.1748298)
445041885,41.1783361,-8.5853026,1,,,POINT (-8.5853026 41.1783361)
445041886,41.1799952,-8.5851364,3,,,POINT (-8.5851364 41.1799952)
445041887,41.1799757,-8.5836784,3,,,POINT (-8.5836784 41.1799757)
445041888,41.1798871,-8.5863473,3,,,POINT (-8.5863473 41.1798871)
445439255,41.1733306,-8.6005068,3,,,POINT (-8.6005068 41.1733306)
445439258,41.1729453,-8.6002626,3,,,POINT (-8.6002626 41.1729453)
445439274,41.1717814,-8.5989175,3,,,POINT (-8.5989175 41.1717814)
445439284,41.1724296,-8.5984117,3,,,POINT (-8.5984117 41.1724296)
445439290,41.1743141,-8.5995415,3,,,POINT (-8.5995415 41.1743141)
445439300,41.1796577,-8.5891604,3,,,POINT (-8.5891604 41.1796577)
445439334,41.1721665,-8.5991627,3,,,POINT (-8.5991627 41.1721665)
445439337,41.1727266,-8.5995017,3,,,POINT (-8.5995017 41.1727266)
445439340,41.1731101,-8.5997434,3,,,POINT (-8.5997434 41.1731101)
445439343,41.1735139,-8.5999662,3,,,POINT (-8.5999662 41.1735139)
445439344,41.1740581,-8.6002899,3,,,POINT (-8.6002899 41.1740581)
445439347,41.1739627,-8.6005784,1,,,POINT (-8.6005784 41.1739627)
446308238,41.1837239,-8.6026487,3,,,POINT (-8.6026487 41.1837239)
447867547,41.1751469,-8.5841826,3,,,POINT (-8.5841826 41.1751469)
447872446,41.1794406,-8.5709189,3,,,POINT (-8.5709189 41.1794406)
447872455,41.1795589,-8.5732136,3,,,POINT (-8.5732136 41.1795589)
447872456,41.1794289,-8.5730304,3,,,POINT (-8.5730304 41.1794289)
447881534,41.1748928,-8.5832638,3,crossing,,POINT (-8.5832638 41.1748928)
447918300,41.1745918,-8.5830866,3,,,POINT (-8.5830866 41.1745918)
452518418,41.1601915,-8.6044449,3,,,POINT (-8.6044449 41.1601915)
452682212,41.1534372,-8.6066729,3,,,POINT (-8.6066729 41.1534372)
452682218,41.1533426,-8.6064045,3,,,POINT (-8.6064045 41.1533426)
452682249,41.1521134,-8.6100429,3,,,POINT (-8.6100429 41.1521134)
452682253,41.1539912,-8.6099411,3,,,POINT (-8.6099411 41.1539912)
452682265,41.1516617,-8.6096448,3,,,POINT (-8.6096448 41.1516617)
452682270,41.153282,-8.6100128,3,,,POINT (-8.6100128 41.153282)
452682282,41.1535514,-8.6086127,3,,,POINT (-8.6086127 41.1535514)
452682286,41.1536187,-8.6099552,4,,,POINT (-8.6099552 41.1536187)
452682289,41.15362,-8.6100624,4,,,POINT (-8.6100624 41.15362)
452682297,41.1535021,-8.6100626,3,,,POINT (-8.6100626 41.1535021)
452682300,41.153504,-8.6099589,3,,,POINT (-8.6099589 41.153504)
452682304,41.1542028,-8.6100572,3,,,POINT (-8.6100572 41.1542028)
455341194,41.1566109,-8.6212708,3,,,POINT (-8.6212708 41.1566109)
473240006,41.1599876,-8.6070424,3,,,POINT (-8.6070424 41.1599876)
473849954,41.1622575,-8.6234251,3,,,POINT (-8.6234251 41.1622575)
473849956,41.1625702,-8.6247836,3,,,POINT (-8.6247836 41.1625702)
473859168,41.1621045,-8.6233451,3,,,POINT (-8.6233451 41.1621045)
473859170,41.1625947,-8.6225149,1,,,POINT (-8.6225149 41.1625947)
473859815,41.1603125,-8.6217776,3,,,POINT (-8.6217776 41.1603125)
473872067,41.1610474,-8.6245398,3,,,POINT (-8.6245398 41.1610474)
473874237,41.1575779,-8.6136485,3,,,POINT (-8.6136485 41.1575779)
473877733,41.1576374,-8.6139389,3,,,POINT (-8.6139389 41.1576374)
473878708,41.1584404,-8.6133324,1,,,POINT (-8.6133324 41.1584404)
473879871,41.158661,-8.6120698,3,,,POINT (-8.6120698 41.158661)
473879887,41.1586333,-8.6132774,1,,,POINT (-8.6132774 41.1586333)
473880555,41.1589365,-8.6128232,3,,,POINT (-8.6128232 41.1589365)
473882633,41.1587827,-8.6128682,1,,,POINT (-8.6128682 41.1587827)
474385798,41.1626653,-8.6199987,3,,,POINT (-8.6199987 41.1626653)
474385800,41.1621289,-8.6204615,3,,,POINT (-8.6204615 41.1621289)
474541483,41.1606956,-8.6211627,3,,,POINT (-8.6211627 41.1606956)
474541515,41.1599255,-8.6180098,3,,,POINT (-8.6180098 41.1599255)
474543238,41.1598881,-8.6171392,3,,,POINT (-8.6171392 41.1598881)
474544834,41.1589957,-8.6170527,3,,,POINT (-8.6170527 41.1589957)
474546948,41.1633535,-8.6163008,4,traffic_signals,,POINT (-8.6163008 41.1633535)
474546975,41.1601592,-8.617135,3,,,POINT (-8.617135 41.1601592)
474546985,41.1609872,-8.6167355,3,,,POINT (-8.6167355 41.1609872)
474546987,41.161263,-8.616696,3,,,POINT (-8.616696 41.161263)
474549060,41.1625383,-8.6184474,4,,,POINT (-8.6184474 41.1625383)
474549084,41.1609963,-8.6186313,3,,,POINT (-8.6186313 41.1609963)
474549120,41.161495,-8.6206935,3,,,POINT (-8.6206935 41.161495)
474551135,41.1609058,-8.6179264,3,,,POINT (-8.6179264 41.1609058)
474552495,41.161111,-8.6211012,3,,,POINT (-8.6211012 41.161111)
474559375,41.1628418,-8.612181,3,,,POINT (-8.612181 41.1628418)
474676238,41.1614218,-8.6129761,3,,,POINT (-8.6129761 41.1614218)
474677888,41.1591639,-8.6140535,3,,,POINT (-8.6140535 41.1591639)
474677911,41.1575401,-8.6142618,3,,,POINT (-8.6142618 41.1575401)
474677934,41.1566312,-8.6130665,3,,,POINT (-8.6130665 41.1566312)
474682657,41.162276,-8.6157514,4,,,POINT (-8.6157514 41.162276)
474683167,41.162236,-8.6154376,3,,,POINT (-8.6154376 41.162236)
474683172,41.1618865,-8.6156751,3,,,POINT (-8.6156751 41.1618865)
474685694,41.1599104,-8.6164234,3,,,POINT (-8.6164234 41.1599104)
474690461,41.1662876,-8.6145177,3,,,POINT (-8.6145177 41.1662876)
474691686,41.1632312,-8.6152851,3,,,POINT (-8.6152851 41.1632312)
474691694,41.1648557,-8.6148876,3,,,POINT (-8.6148876 41.1648557)
474691703,41.1670268,-8.6143419,3,,,POINT (-8.6143419 41.1670268)
474694626,41.1635113,-8.6174773,3,,,POINT (-8.6174773 41.1635113)
474695389,41.163633,-8.6185099,3,,,POINT (-8.6185099 41.163633)
474695395,41.1640758,-8.6173782,3,,,POINT (-8.6173782 41.1640758)
474695427,41.1674949,-8.6179517,3,,,POINT (-8.6179517 41.1674949)
474697403,41.16385,-8.6202394,3,,,POINT (-8.6202394 41.16385)
474697405,41.1648562,-8.6199271,3,,,POINT (-8.6199271 41.1648562)
474697409,41.1657856,-8.6193399,3,,,POINT (-8.6193399 41.1657856)
474701471,41.1655524,-8.6222007,3,,,POINT (-8.6222007 41.1655524)
474701473,41.1653043,-8.620506,3,,,POINT (-8.620506 41.1653043)
474728387,41.1675609,-8.620199,3,,,POINT (-8.620199 41.1675609)
474728395,41.1657243,-8.6204469,3,,,POINT (-8.6204469 41.1657243)
474728398,41.1644612,-8.6206243,3,,,POINT (-8.6206243 41.1644612)
474780335,41.1628625,-8.6237161,3,,,POINT (-8.6237161 41.1628625)
474780958,41.16074,-8.6236283,1,,,POINT (-8.6236283 41.16074)
474785716,41.1648567,-8.6228757,3,,,POINT (-8.6228757 41.1648567)
474787957,41.1653917,-8.6238274,3,,,POINT (-8.6238274 41.1653917)
474789304,41.1674924,-8.6214164,3,,,POINT (-8.6214164 41.1674924)
474789325,41.1675951,-8.6168132,3,,,POINT (-8.6168132 41.1675951)
474793789,41.1665059,-8.6115648,3,,,POINT (-8.6115648 41.1665059)
474793814,41.1666419,-8.6133447,4,,,POINT (-8.6133447 41.1666419)
474794842,41.1671601,-8.6118059,3,,,POINT (-8.6118059 41.1671601)
474794846,41.1664113,-8.6122183,3,,,POINT (-8.6122183 41.1664113)
474797429,41.167448,-8.6119236,3,,,POINT (-8.6119236 41.167448)
474797441,41.1670542,-8.6122959,3,,,POINT (-8.6122959 41.1670542)
474798130,41.166277,-8.613608,1,,,POINT (-8.613608 41.166277)
474799742,41.1671465,-8.6131548,3,,,POINT (-8.6131548 41.1671465)
474800358,41.1666015,-8.6131726,3,,,POINT (-8.6131726 41.1666015)
474800738,41.1675385,-8.6129931,3,,,POINT (-8.6129931 41.1675385)
474800745,41.1687236,-8.6143993,3,,,POINT (-8.6143993 41.1687236)
474800746,41.1686362,-8.6144794,3,,,POINT (-8.6144794 41.1686362)
474802735,41.1640933,-8.6125032,3,,,POINT (-8.6125032 41.1640933)
474818251,41.165786,-8.6236959,4,,,POINT (-8.6236959 41.165786)
475044410,41.1622085,-8.6209476,3,,,POINT (-8.6209476 41.1622085)
475049092,41.1579761,-8.6224207,3,,,POINT (-8.6224207 41.1579761)
475052386,41.152802,-8.6229114,3,,,POINT (-8.6229114 41.152802)
475054556,41.1555452,-8.6242901,3,,,POINT (-8.6242901 41.1555452)
475064050,41.1559859,-8.6214273,3,,,POINT (-8.6214273 41.1559859)
475064052,41.1557625,-8.6211566,3,,,POINT (-8.6211566 41.1557625)
475073406,41.1571931,-8.6177366,3,,,POINT (-8.6177366 41.1571931)
475080479,41.162384,-8.6143688,3,,,POINT (-8.6143688 41.162384)
475082799,41.1620717,-8.6142332,3,,,POINT (-8.6142332 41.1620717)
475116899,41.166114,-8.6233256,1,,,POINT (-8.6233256 41.166114)
475117687,41.1653635,-8.6237209,3,,,POINT (-8.6237209 41.1653635)
475328014,41.164366,-8.6197889,3,,,POINT (-8.6197889 41.164366)
475328017,41.1638048,-8.6198628,3,,,POINT (-8.6198628 41.1638048)
475329138,41.1643171,-8.6193766,3,,,POINT (-8.6193766 41.1643171)
475329142,41.1637513,-8.6194714,3,,,POINT (-8.6194714 41.1637513)
475333883,41.163567,-8.6214432,3,,,POINT (-8.6214432 41.163567)
475338021,41.1642818,-8.628344,3,,,POINT (-8.628344 41.1642818)
475339286,41.1622288,-8.6282465,3,,,POINT (-8.6282465 41.1622288)
475341668,41.1608865,-8.6315939,3,,,POINT (-8.6315939 41.1608865)
475341697,41.1621324,-8.6287598,3,,,POINT (-8.6287598 41.1621324)
475341703,41.1622168,-8.6292005,3,,,POINT (-8.6292005 41.1622168)
475344017,41.1635705,-8.6318899,1,,,POINT (-8.6318899 41.1635705)
475347095,41.1609335,-8.6291134,3,,,POINT (-8.6291134 41.1609335)
475352608,41.1569131,-8.6180687,3,,,POINT (-8.6180687 41.1569131)
475354599,41.1572359,-8.614882,3,,,POINT (-8.614882 41.1572359)
475354600,41.157044,-8.6143979,3,,,POINT (-8.6143979 41.157044)
475354682,41.1567428,-8.6146103,3,,,POINT (-8.6146103 41.1567428)
